insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (449, 'Faker Internal Movement', 'Lot E', '30/06/2023', '25/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (35, 'Faker Internal Movement', 'Lot E', '02/07/2023', '28/03/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (18, 'Faker Internal Movement', 'Lot E', '12/01/2023', '15/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (686, 'Faker Internal Movement', 'Lot E', '22/08/2023', '13/08/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (489, 'Faker Internal Movement', 'Lot A', '08/06/2023', '12/12/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (528, 'Faker Internal Movement', 'Lot E', '20/04/2023', '17/02/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (205, 'Faker Internal Movement', 'Lot A', '11/05/2023', '20/10/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (705, 'Faker Internal Movement', 'Lot A', '20/12/2022', '13/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (973, 'Faker Internal Movement', 'Lot D', '06/08/2023', '24/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (764, 'Faker Internal Movement', 'Lot A', '02/08/2023', '07/02/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (640, 'Faker Internal Movement', 'Lot A', '20/02/2023', '10/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (199, 'Faker Internal Movement', 'Lot A', '19/08/2023', '25/03/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (835, 'Faker Internal Movement', 'Lot A', '30/10/2022', '26/02/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (431, 'Faker Internal Movement', 'Lot E', '04/05/2023', '14/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (792, 'Faker Internal Movement', 'Lot C', '19/06/2023', '31/07/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (80, 'Faker Internal Movement', 'Lot A', '30/12/2022', '21/05/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (358, 'Faker Internal Movement', 'Lot B', '14/01/2023', '03/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (221, 'Faker Internal Movement', 'Lot C', '10/02/2023', '18/02/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (591, 'Faker Internal Movement', 'Lot C', '21/06/2023', '09/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (411, 'Faker Internal Movement', 'Lot B', '10/11/2022', '09/07/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (816, 'Faker Internal Movement', 'Lot B', '23/02/2023', '23/05/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (729, 'Faker Internal Movement', 'Lot C', '09/12/2022', '11/12/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (949, 'Faker Internal Movement', 'Lot A', '08/05/2023', '11/02/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (846, 'Faker Internal Movement', 'Lot A', '05/02/2023', '02/03/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (971, 'Faker Internal Movement', 'Lot A', '08/05/2023', '06/05/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (69, 'Faker Internal Movement', 'Lot A', '06/08/2023', '10/08/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (147, 'Faker Internal Movement', 'Lot E', '13/11/2022', '28/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (427, 'Faker Internal Movement', 'Lot B', '07/07/2023', '10/08/2023');
--insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (541, 'Faker Internal Movement', 'Lot C', '20/07/2023', '14/08/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (876, 'Faker Internal Movement', 'Lot D', '16/12/2022', '22/12/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (319, 'Faker Internal Movement', 'Lot B', '14/06/2023', '20/12/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (920, 'Faker Internal Movement', 'Lot B', '26/01/2023', '18/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (301, 'Faker Internal Movement', 'Lot C', '26/11/2022', '19/03/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (78, 'Faker Internal Movement', 'Lot C', '10/03/2023', '07/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (350, 'Faker Internal Movement', 'Lot E', '19/07/2023', '22/03/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (823, 'Faker Internal Movement', 'Lot B', '15/06/2023', '17/12/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (714, 'Faker Internal Movement', 'Lot B', '13/04/2023', '27/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (8, 'Faker Internal Movement', 'Lot A', '25/06/2023', '07/07/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (510, 'Faker Internal Movement', 'Lot E', '31/12/2022', '22/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (889, 'Faker Internal Movement', 'Lot D', '05/03/2023', '24/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (928, 'Faker Internal Movement', 'Lot A', '27/06/2023', '04/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (737, 'Faker Internal Movement', 'Lot C', '23/08/2023', '09/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (57, 'Faker Internal Movement', 'Lot E', '21/11/2022', '18/02/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (196, 'Faker Internal Movement', 'Lot D', '26/06/2023', '24/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (753, 'Faker Internal Movement', 'Lot B', '01/05/2023', '07/02/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (686, 'Faker Internal Movement', 'Lot A', '16/10/2022', '16/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (848, 'Faker Internal Movement', 'Lot B', '23/01/2023', '14/01/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (573, 'Faker Internal Movement', 'Lot C', '05/07/2023', '07/05/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (551, 'Faker Internal Movement', 'Lot C', '16/12/2022', '22/07/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (359, 'Faker Internal Movement', 'Lot D', '30/12/2022', '15/02/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (738, 'Faker Internal Movement', 'Lot E', '31/03/2023', '23/03/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (591, 'Faker Internal Movement', 'Lot B', '01/02/2023', '01/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (787, 'Faker Internal Movement', 'Lot E', '11/07/2023', '11/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (821, 'Faker Internal Movement', 'Lot A', '27/12/2022', '03/01/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (31, 'Faker Internal Movement', 'Lot B', '02/12/2022', '01/03/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (382, 'Faker Internal Movement', 'Lot A', '10/08/2023', '27/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (52, 'Faker Internal Movement', 'Lot D', '27/06/2023', '17/02/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (22, 'Faker Internal Movement', 'Lot B', '30/12/2022', '25/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (780, 'Faker Internal Movement', 'Lot D', '31/12/2022', '31/12/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (554, 'Faker Internal Movement', 'Lot D', '14/03/2023', '05/03/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (545, 'Faker Internal Movement', 'Lot A', '10/02/2023', '11/10/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (118, 'Faker Internal Movement', 'Lot B', '07/04/2023', '27/05/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (187, 'Faker Internal Movement', 'Lot D', '19/07/2023', '31/05/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (344, 'Faker Internal Movement', 'Lot A', '11/02/2023', '22/05/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (77, 'Faker Internal Movement', 'Lot C', '27/07/2023', '21/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (250, 'Faker Internal Movement', 'Lot B', '23/03/2023', '27/01/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (743, 'Faker Internal Movement', 'Lot E', '02/11/2022', '17/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (819, 'Faker Internal Movement', 'Lot B', '12/08/2023', '08/02/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (84, 'Faker Internal Movement', 'Lot D', '17/05/2023', '11/07/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (276, 'Faker Internal Movement', 'Lot A', '31/01/2023', '21/12/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (202, 'Faker Internal Movement', 'Lot C', '07/04/2023', '10/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (617, 'Faker Internal Movement', 'Lot D', '09/07/2023', '21/08/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (144, 'Faker Internal Movement', 'Lot A', '01/12/2022', '10/03/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (206, 'Faker Internal Movement', 'Lot C', '26/05/2023', '15/06/2023');
--insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (137, 'Faker Internal Movement', 'Lot D', '09/07/2023', '27/12/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (49, 'Faker Internal Movement', 'Lot D', '27/02/2023', '10/11/2022');
