insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (10, 190, 4, 65, 110, 'Lot A', 90, 254, 132, '10/11/2022', '06/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (110, 49, 9, 132, 88, 'Lot E', 147, 117, 468, '22/11/2024', '17/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (71, 177, 7, 44, 88, 'Lot D', 284, 154, 280, '06/10/2023', '16/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (84, 163, 15, 48, 61, 'Lot C', 220, 364, 315, '04/03/2023', '19/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (98, 126, 16, 6, 127, 'Lot D', 262, 79, 207, '23/12/2023', '28/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (33, 13, 10, 137, 17, 'Lot E', 203, 29, 259, '31/10/2023', '23/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (18, 111, 15, 97, 5, 'Lot D', 104, 337, 697, '18/08/2024', '26/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (76, 58, 12, 27, 35, 'Lot C', 70, 348, 89, '14/08/2023', '27/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (141, 80, 15, 148, 132, 'Lot C', 176, 230, 393, '11/05/2024', '25/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (26, 106, 8, 100, 44, 'Lot E', 45, 94, 641, '18/02/2024', '14/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (130, 58, 4, 61, 2, 'Lot D', 125, 373, 605, '11/11/2022', '02/02/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (45, 157, 10, 53, 59, 'Lot B', 73, 293, 195, '16/11/2024', '24/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (134, 125, 8, 44, 31, 'Lot D', 63, 232, 322, '30/05/2024', '30/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (40, 27, 6, 126, 26, 'Lot D', 286, 125, 256, '22/02/2024', '29/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (9, 89, 3, 95, 119, 'Lot E', 110, 132, 674, '14/03/2023', '31/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (71, 61, 13, 24, 107, 'Lot A', 172, 216, 606, '05/10/2024', '08/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (122, 170, 1, 145, 78, 'Lot E', 278, 177, 341, '13/03/2024', '22/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (11, 38, 10, 59, 57, 'Lot D', 192, 148, 481, '23/11/2022', '03/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (83, 164, 2, 113, 84, 'Lot A', 104, 262, 636, '07/03/2023', '15/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (134, 110, 12, 18, 134, 'Lot A', 91, 211, 136, '27/09/2023', '29/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (126, 22, 16, 45, 60, 'Lot A', 79, 28, 649, '05/10/2024', '24/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (125, 12, 11, 77, 126, 'Lot B', 47, 227, 223, '07/05/2024', '13/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (58, 18, 11, 111, 126, 'Lot A', 281, 43, 417, '31/07/2023', '30/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (3, 195, 13, 106, 76, 'Lot B', 204, 215, 120, '24/09/2023', '18/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (26, 116, 6, 151, 125, 'Lot C', 300, 379, 655, '04/05/2024', '11/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (9, 82, 17, 108, 78, 'Lot C', 284, 376, 376, '20/11/2024', '01/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (106, 172, 12, 117, 67, 'Lot A', 163, 395, 145, '20/08/2024', '20/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (50, 36, 4, 81, 98, 'Lot C', 36, 137, 652, '19/11/2023', '16/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (64, 141, 11, 95, 13, 'Lot B', 53, 185, 31, '30/03/2023', '19/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (127, 123, 13, 52, 41, 'Lot B', 176, 349, 133, '02/09/2024', '17/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (66, 180, 10, 84, 66, 'Lot B', 197, 348, 479, '22/02/2024', '20/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (127, 158, 14, 75, 66, 'Lot A', 195, 269, 675, '22/08/2024', '08/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (19, 134, 1, 30, 3, 'Lot B', 174, 141, 286, '20/09/2023', '20/12/2022', 'Expiration notice Nearby', 1);
--insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (36, 41, 2, 153, 134, 'Lot C', 192, 213, 339, '15/11/2022', '03/02/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (50, 169, 1, 26, 12, 'Lot D', 133, 223, 672, '09/04/2024', '03/02/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (99, 98, 1, 82, 75, 'Lot A', 255, 171, 189, '05/04/2023', '11/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (126, 89, 7, 129, 43, 'Lot E', 196, 230, 425, '04/12/2024', '21/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (7, 54, 5, 112, 131, 'Lot D', 299, 37, 654, '19/07/2024', '16/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (137, 33, 6, 47, 63, 'Lot C', 245, 232, 172, '04/02/2023', '16/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (74, 170, 1, 75, 65, 'Lot E', 162, 177, 638, '14/12/2022', '05/02/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (111, 160, 8, 111, 110, 'Lot D', 56, 265, 87, '24/06/2024', '08/02/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (98, 82, 17, 13, 23, 'Lot C', 171, 36, 485, '05/08/2024', '22/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (61, 77, 14, 33, 47, 'Lot C', 195, 178, 587, '21/04/2024', '19/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (52, 131, 7, 6, 85, 'Lot A', 135, 91, 111, '26/01/2024', '06/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (101, 183, 4, 63, 67, 'Lot A', 43, 45, 530, '26/07/2023', '02/02/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (115, 169, 2, 86, 38, 'Lot C', 265, 351, 251, '19/02/2023', '17/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (12, 152, 14, 67, 26, 'Lot C', 199, 91, 672, '03/02/2024', '06/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (35, 132, 17, 63, 35, 'Lot D', 271, 32, 613, '04/12/2024', '18/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (14, 13, 12, 27, 76, 'Lot B', 264, 251, 582, '16/01/2024', '12/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (4, 137, 11, 76, 84, 'Lot E', 74, 309, 296, '02/11/2023', '09/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (129, 40, 1, 16, 1, 'Lot E', 95, 188, 225, '19/08/2024', '21/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (37, 107, 11, 77, 90, 'Lot A', 90, 142, 210, '26/10/2024', '13/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (112, 155, 2, 153, 87, 'Lot B', 61, 223, 123, '09/11/2024', '10/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (44, 34, 3, 141, 3, 'Lot C', 232, 215, 342, '30/09/2023', '07/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (117, 8, 6, 109, 37, 'Lot E', 166, 213, 275, '30/03/2024', '12/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (75, 62, 5, 84, 69, 'Lot E', 204, 80, 387, '17/03/2023', '17/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (25, 69, 4, 11, 127, 'Lot D', 65, 314, 597, '11/11/2024', '23/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (12, 165, 15, 57, 27, 'Lot D', 94, 348, 690, '17/09/2023', '05/02/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (140, 161, 7, 63, 52, 'Lot A', 86, 152, 225, '28/09/2024', '12/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (111, 158, 11, 143, 15, 'Lot B', 57, 386, 492, '06/07/2024', '27/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (79, 125, 13, 47, 40, 'Lot E', 173, 278, 183, '17/01/2023', '25/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (121, 83, 14, 127, 3, 'Lot B', 45, 74, 31, '25/09/2023', '15/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (8, 110, 14, 18, 82, 'Lot E', 255, 188, 295, '16/02/2023', '21/12/2022', 'Expiration notice Nearby', 1);
